transaction_id,Date,Store,Product,Quantity,Price
4120,2023-12-18,NYC-02,Monitor,8,272.88
4121,2023-07-12,Tokyo-04,Laptop,1,1256.99
4122,2023-07-13,NYC-02,Phone,2,891.09
4123,2023-01-06,London-01,Phone,2,896.55
4124,2023-09-19,London-01,Cables,2,16.6
4125,2023-06-10,NYC-02,Keyboard,6,85.89
4126,2023-03-21,Paris-05,Phone,5,697.67
4127,2023-07-20,Tokyo-04,Cables,2,15.35
4128,2023-07-12,Paris-05,TV,7,1473.29
4129,2023-07-07,Berlin-03,Monitor,9,258.99
4130,2023-05-10,Tokyo-04,TV,1,1701.82
4131,2023-08-26,Paris-05,Phone,3,776.69
4132,2023-03-23,Berlin-03,Phone,9,828.62
4133,2023-04-13,Paris-05,Phone,9,917.94
4134,2023-10-10,NYC-02,Monitor,1,300.23
4135,2023-01-16,Paris-05,Mouse,6,22.93
4136,2023-10-29,London-01,Mouse,9,22.04
4137,2023-07-15,Berlin-03,Monitor,2,262.53
4138,2023-02-26,Berlin-03,Mouse,2,26.72
4139,2023-01-13,NYC-02,Monitor,1,291.29
4140,2023-02-22,London-01,Phone,1,908.88
4141,2023-07-30,Paris-05,TV,8,1550.72
4142,2023-12-01,Berlin-03,Cables,9,13.64
4143,2023-12-07,London-01,Phone,2,892.58
4144,2023-06-17,London-01,Monitor,8,302.61
4145,2023-01-05,Tokyo-04,TV,7,1373.62
4146,2023-10-03,London-01,Cables,2,16.85
4147,2023-11-18,Paris-05,TV,1,1636.01
4148,2023-05-15,Berlin-03,Laptop,6,1139.98
4149,2023-09-27,Tokyo-04,Phone,9,711.31
4150,2023-08-25,Tokyo-04,Mouse,1,27.34
4151,2023-04-21,London-01,Cables,9,17.08
4152,2023-02-25,NYC-02,Monitor,7,295.56
4153,2023-02-28,Tokyo-04,TV,5,1450.9
4154,2023-07-26,London-01,TV,9,1454.41
4155,2023-01-13,Paris-05,TV,9,1601.94
4156,2023-08-01,Paris-05,Keyboard,3,97.32
4157,2023-02-17,NYC-02,TV,5,1301.83
4158,2023-04-02,Paris-05,TV,8,1463.64
4159,2023-07-13,NYC-02,Monitor,9,276.03
4160,2023-10-20,London-01,Monitor,6,331.33
4161,2023-11-06,Berlin-03,Cables,7,16.01
4162,2023-06-08,London-01,Cables,8,13.7
4163,2023-02-01,Berlin-03,Cables,7,13.31
4164,2023-12-19,NYC-02,Keyboard,2,91.43
4165,2023-08-30,Berlin-03,Monitor,4,279.1
4166,2023-02-23,Paris-05,Monitor,9,290.15
4167,2023-08-05,NYC-02,Mouse,1,26.31
4168,2023-01-11,NYC-02,Monitor,6,270.38
4169,2023-08-10,Berlin-03,Monitor,6,334.85
4170,2023-12-09,Tokyo-04,Keyboard,4,95.21
4171,2023-11-06,London-01,Laptop,2,1309.1
4172,2023-05-28,Paris-05,Laptop,3,1020.69
4173,2023-05-24,Berlin-03,Keyboard,5,104.49
4174,2023-07-15,Tokyo-04,Laptop,3,1363.58
4175,2023-02-06,London-01,Cables,2,14.85
4176,2023-02-06,Tokyo-04,Laptop,5,1241.49
4177,2023-08-14,NYC-02,Laptop,2,1023.78
4178,2023-05-25,Berlin-03,Phone,7,844.38
4179,2023-07-22,Paris-05,TV,8,1618.74
4180,2023-05-31,Berlin-03,Phone,2,767.71
4181,2023-10-05,Paris-05,Cables,8,13.83
4182,2023-05-12,Berlin-03,Keyboard,2,109.0
4183,2023-08-22,Tokyo-04,Monitor,9,290.24
4184,2023-08-28,Tokyo-04,Monitor,7,317.41
4185,2023-04-01,Paris-05,TV,4,1469.73
4186,2023-06-02,NYC-02,Mouse,3,23.52
4187,2023-03-17,Tokyo-04,Mouse,2,28.28
4188,2023-02-22,Tokyo-04,Mouse,2,25.26
4189,2023-11-24,NYC-02,Mouse,3,24.02
4190,2023-04-26,Tokyo-04,TV,7,1595.42
4191,2023-12-31,NYC-02,TV,6,1285.34
4192,2023-09-11,NYC-02,Cables,7,15.71
4193,2023-03-24,Tokyo-04,Phone,1,0.0
4194,2023-07-06,Berlin-03,Keyboard,2,104.14
4195,2023-07-09,Paris-05,TV,1,1560.68
4196,2023-03-20,London-01,Monitor,2,341.85
4197,2023-07-03,Tokyo-04,Laptop,7,1090.84
4198,2023-09-26,Tokyo-04,Cables,2,13.65
4199,2023-03-10,NYC-02,TV,6,1483.59
4200,2023-09-16,Paris-05,Laptop,1,1296.96
4201,2023-04-16,Tokyo-04,Cables,1,13.69
4202,2023-12-23,Paris-05,Mouse,2,26.66
4203,2023-08-21,NYC-02,TV,7,1401.33
4204,2023-02-16,Tokyo-04,Monitor,2,328.95
4205,2023-12-13,Berlin-03,Mouse,5,26.46
4206,2023-12-18,Tokyo-04,Mouse,2,27.11
4207,2023-05-09,Berlin-03,Cables,6,15.79
4208,2023-12-07,Tokyo-04,Laptop,5,1093.21
4209,2023-11-30,London-01,Keyboard,6,85.67
4210,2023-12-19,NYC-02,Laptop,1,1219.28
4211,2023-10-02,London-01,Monitor,2,258.68
4212,2023-01-01,Berlin-03,TV,9,1433.9
4213,2023-07-19,NYC-02,Monitor,4,267.26
4214,2023-07-31,Berlin-03,Phone,4,733.18
4215,2023-07-16,Berlin-03,TV,8,1486.33
4216,2023-04-29,Tokyo-04,Laptop,8,1131.32
4217,2023-06-14,NYC-02,Laptop,9,1062.6
4218,2023-10-12,London-01,Mouse,1,24.18
4219,2023-09-19,Tokyo-04,Phone,7,725.48
4220,2023-01-08,Berlin-03,TV,8,1687.75
4221,2023-10-03,NYC-02,Cables,7,17.16
4222,2023-03-25,NYC-02,TV,3,1311.08
4223,2023-06-05,NYC-02,Phone,1,751.1
4224,2023-01-18,Paris-05,Cables,7,15.81
4225,2023-11-10,Paris-05,Mouse,7,27.14
4226,2023-01-01,Berlin-03,Monitor,4,338.86
4227,2023-08-04,Paris-05,Phone,4,760.94
4228,2023-06-02,Paris-05,Monitor,7,265.97
4229,2023-06-06,Berlin-03,Laptop,6,1351.85
4230,2023-08-03,NYC-02,Phone,4,888.93
4231,2023-06-03,Berlin-03,Mouse,9,23.72
4232,2023-06-02,London-01,Laptop,7,1272.8
4233,2023-11-05,Tokyo-04,TV,8,1369.03
4234,2023-10-26,Tokyo-04,Laptop,2,1194.57
4235,2023-11-13,London-01,TV,5,1600.58
4236,2023-05-27,Paris-05,Keyboard,4,101.17
4237,2023-02-04,NYC-02,Phone,7,744.16
4238,2023-03-08,London-01,Mouse,2,25.11
4239,2023-11-21,Tokyo-04,Monitor,4,334.79
4240,2023-04-19,NYC-02,Mouse,5,22.35
4241,2023-02-23,Paris-05,Phone,9,731.84
4242,2023-07-31,Berlin-03,Mouse,8,26.99
4243,2023-09-03,London-01,Keyboard,9,91.27
4244,2023-02-10,Paris-05,TV,4,1501.27
4245,2023-09-04,Tokyo-04,Cables,1,14.05
4246,2023-02-02,Tokyo-04,Cables,4,13.01
4247,2023-05-11,NYC-02,Laptop,5,1262.98
4248,2023-01-26,Berlin-03,Laptop,9,1123.88
4249,2023-03-19,NYC-02,Keyboard,4,109.28
4250,2023-09-14,NYC-02,Cables,6,13.77
4251,2023-03-31,London-01,Laptop,1,1360.21
4252,2023-08-12,Paris-05,Monitor,5,303.74
4253,2023-07-15,Tokyo-04,Cables,8,0.0
4254,2023-09-19,Berlin-03,Laptop,5,1063.18
4255,2023-08-11,London-01,Cables,6,16.75
4256,2023-06-19,Paris-05,TV,9,1486.5
4257,2023-11-19,Paris-05,TV,3,1397.38
4258,2023-08-21,Berlin-03,Monitor,8,276.66
4259,2023-01-03,London-01,Monitor,5,336.61
4260,2023-07-08,NYC-02,Monitor,6,286.72
4261,2023-08-11,Tokyo-04,Monitor,5,338.46
4262,2023-03-23,NYC-02,Phone,2,819.03
4263,2023-07-30,Tokyo-04,TV,8,1642.98
4264,2023-07-06,Tokyo-04,Mouse,7,22.87
4265,2023-12-03,London-01,Monitor,2,318.69
4266,2023-06-20,Paris-05,Phone,2,883.53
4267,2023-09-27,Berlin-03,Cables,7,17.08
4268,2023-09-03,Tokyo-04,Keyboard,7,86.3
4269,2023-05-20,NYC-02,Mouse,1,25.06
4270,2023-01-10,NYC-02,Cables,1,16.17
4271,2023-10-12,London-01,Monitor,9,321.23
4272,2023-10-06,Paris-05,Keyboard,8,113.96
4273,2023-08-30,NYC-02,Phone,7,823.99
4274,2023-11-22,London-01,Laptop,7,1099.64
4275,2023-11-11,Berlin-03,Keyboard,6,111.61
4276,2023-10-08,NYC-02,Cables,1,13.94
4277,2023-02-19,Paris-05,TV,9,1328.66
4278,2023-03-05,Tokyo-04,Monitor,7,273.57
4279,2023-11-06,London-01,Cables,3,15.02
4280,2023-11-13,Paris-05,Laptop,1,1202.34
4281,2023-03-25,Paris-05,Mouse,5,23.81
4282,2023-04-21,London-01,Laptop,2,1324.64
4283,2023-06-20,Paris-05,Laptop,2,1334.65
4284,2023-06-08,Tokyo-04,Mouse,8,27.9
4285,2023-03-05,Berlin-03,Laptop,3,1222.09
4286,2023-09-27,Tokyo-04,Laptop,6,1101.06
4287,2023-07-27,London-01,Mouse,1,21.61
4288,2023-05-01,NYC-02,Phone,1,875.33
4289,2023-07-15,Paris-05,TV,3,1278.99
4290,2023-01-06,Paris-05,Cables,8,16.8
4291,2023-01-12,London-01,Laptop,1,1366.81
4292,2023-03-30,London-01,TV,3,1455.53
4293,2023-03-23,Paris-05,Laptop,6,1167.66
4294,2023-07-04,Tokyo-04,Laptop,5,1058.22
4295,2023-07-10,Tokyo-04,Laptop,6,1274.14
4296,2023-07-12,Paris-05,Keyboard,7,93.99
4297,2023-03-26,NYC-02,Cables,6,13.97
4298,2023-02-16,London-01,Keyboard,7,109.45
4299,2023-08-19,Tokyo-04,Keyboard,6,101.57
4300,2023-10-27,Berlin-03,Cables,9,16.54
4301,2023-06-28,NYC-02,Laptop,3,1348.73
4302,2023-10-27,Tokyo-04,Mouse,1,23.82
4303,2023-04-19,NYC-02,Mouse,3,25.07
4304,2023-09-17,Paris-05,Monitor,6,283.31
4305,2023-06-29,Paris-05,Mouse,6,21.86
4306,2023-04-27,Tokyo-04,TV,2,1595.44
4307,2023-05-06,Berlin-03,Laptop,5,1156.75
4308,2023-03-17,Berlin-03,Phone,7,908.63
4309,2023-05-07,Paris-05,Phone,9,786.71
4310,2023-09-07,NYC-02,TV,3,1281.74
4311,2023-08-05,Berlin-03,Phone,8,700.26
4312,2023-01-09,NYC-02,Phone,4,828.27
4313,2023-07-09,Tokyo-04,Monitor,4,335.9
4314,2023-03-31,NYC-02,Laptop,3,1151.23
4315,2023-06-26,Tokyo-04,Monitor,3,315.43
4316,2023-09-17,Tokyo-04,Keyboard,8,85.6
4317,2023-01-15,London-01,Cables,5,13.08
4318,2023-12-12,Berlin-03,Mouse,5,23.48
4319,2023-11-10,Tokyo-04,Mouse,5,23.1
4320,2023-02-14,London-01,TV,1,1282.87
4321,2023-09-07,Tokyo-04,Mouse,1,26.44
4322,2023-08-24,Tokyo-04,Phone,4,750.34
4323,2023-08-10,Paris-05,Keyboard,5,104.02
4324,2023-09-25,Berlin-03,Keyboard,4,91.93
4325,2023-10-05,Berlin-03,Mouse,8,23.51
4326,2023-08-16,Tokyo-04,Laptop,4,1141.43
4327,2023-06-21,Paris-05,Laptop,6,1125.03
4328,2023-10-06,Berlin-03,Cables,8,13.95
4329,2023-08-08,Berlin-03,TV,7,1439.19
4330,2023-05-09,NYC-02,Mouse,7,23.37
4331,2023-10-09,London-01,Keyboard,8,102.67
4332,2023-04-14,Paris-05,Laptop,7,1183.77
4333,2023-02-28,NYC-02,Phone,9,720.82
4334,2023-11-25,London-01,Phone,6,749.62
4335,2023-02-28,Paris-05,Cables,4,15.35
4336,2023-11-30,Tokyo-04,Monitor,8,271.69
4337,2023-01-08,Berlin-03,Cables,5,13.58
4338,2023-02-19,Paris-05,Phone,4,846.1
4339,2023-03-22,Paris-05,Phone,3,862.68
4340,2023-03-07,Paris-05,Laptop,8,1042.24
4341,2023-08-20,Paris-05,Laptop,2,1024.45
4342,2023-10-28,NYC-02,Keyboard,5,108.45
4343,2023-01-12,Berlin-03,Laptop,9,1158.93
4344,2023-01-28,Tokyo-04,Monitor,4,331.79
4345,2023-07-18,Tokyo-04,Monitor,4,341.03
4346,2023-03-29,Paris-05,Mouse,6,21.69
4347,2023-11-07,London-01,Phone,4,875.43
4348,2023-10-28,London-01,Laptop,3,1131.24
4349,2023-05-22,Paris-05,Cables,5,14.8
4350,2023-07-02,London-01,Monitor,8,330.06
4351,2023-05-23,Tokyo-04,Laptop,6,1361.39
4352,2023-05-25,Berlin-03,Cables,5,14.03
4353,2023-02-23,NYC-02,Monitor,1,315.71
4354,2023-07-13,London-01,Cables,1,15.4
4355,2023-05-30,NYC-02,Monitor,1,341.23
4356,2023-08-12,Berlin-03,Keyboard,8,106.33
4357,2023-02-11,Paris-05,Keyboard,2,98.71
4358,2023-07-05,Berlin-03,TV,5,1329.41
4359,2023-09-19,NYC-02,Phone,8,825.97
4360,2023-09-02,London-01,Keyboard,7,104.31
4361,2023-09-05,London-01,Cables,1,15.1
4362,2023-03-12,Tokyo-04,Laptop,4,1170.24
4363,2023-05-20,London-01,Cables,7,13.5
4364,2023-02-19,London-01,Keyboard,5,89.8
4365,2023-03-23,Tokyo-04,Mouse,7,22.09
4366,2023-04-30,London-01,TV,1,1363.46
4367,2023-03-21,Berlin-03,Cables,4,13.59
4368,2023-01-08,Berlin-03,Cables,1,13.54
4369,2023-11-13,NYC-02,Keyboard,2,113.26
4370,2023-10-17,Berlin-03,TV,6,1525.93
4371,2023-12-18,Paris-05,Phone,8,873.37
4372,2023-06-27,Tokyo-04,Keyboard,4,107.09
4373,2023-01-30,Tokyo-04,Mouse,9,25.3
4374,2023-10-12,Tokyo-04,Phone,3,737.1
4375,2023-03-29,London-01,TV,3,1564.68
4376,2023-08-05,London-01,Laptop,8,1112.51
4377,2023-12-02,Paris-05,Laptop,5,1294.64
4378,2023-07-29,Paris-05,Monitor,7,289.16
4379,2023-08-30,Tokyo-04,TV,2,1477.74
4380,2023-05-10,Tokyo-04,Keyboard,5,97.46
4381,2023-02-04,Paris-05,Cables,8,15.92
4382,2023-04-01,Tokyo-04,Cables,8,13.37
4383,2023-12-15,Tokyo-04,Phone,5,689.01
4384,2023-07-26,London-01,TV,3,1697.42
4385,2023-09-21,Tokyo-04,TV,9,1702.98
4386,2023-10-02,Berlin-03,TV,1,1340.1
4387,2023-04-15,London-01,Cables,9,12.81
4388,2023-10-26,Paris-05,Phone,7,684.85
4389,2023-11-17,London-01,Keyboard,5,90.98
4390,2023-01-28,Paris-05,Mouse,6,22.81
4391,2023-08-27,Tokyo-04,Phone,3,713.85
4392,2023-07-22,Paris-05,Keyboard,1,85.54
4393,2023-10-20,NYC-02,Cables,6,14.97
4394,2023-08-26,Tokyo-04,Keyboard,6,101.14
4395,2023-09-07,Tokyo-04,Keyboard,6,85.15
4396,2023-08-18,Tokyo-04,TV,6,1699.38
4397,2023-03-30,Berlin-03,Mouse,4,0.0
4398,2023-12-27,Paris-05,Laptop,6,1055.95
4399,2023-12-26,London-01,Cables,9,14.73
4400,2023-07-09,Berlin-03,Phone,9,744.76
4401,2023-11-05,NYC-02,Mouse,3,28.58
4402,2023-02-28,Berlin-03,Monitor,6,343.37
4403,2023-10-14,NYC-02,Phone,3,804.84
4404,2023-01-27,NYC-02,Phone,6,831.61
4405,2023-03-31,Paris-05,Phone,5,703.58
4406,2023-09-26,Berlin-03,Cables,6,14.95
4407,2023-07-05,Berlin-03,Cables,9,15.26
4408,2023-03-08,Berlin-03,Phone,4,705.69
4409,2023-03-27,Tokyo-04,Monitor,6,306.09
4410,2023-09-12,London-01,Laptop,8,1048.5
4411,2023-03-23,Berlin-03,TV,9,1501.57
4412,2023-07-25,NYC-02,Mouse,9,28.01
4413,2023-10-15,NYC-02,Cables,9,15.54
4414,2023-02-05,Paris-05,Mouse,3,23.95
4415,2023-07-16,London-01,Laptop,5,1371.21
4416,2023-10-03,London-01,Phone,2,730.49
4417,2023-08-26,London-01,TV,8,1544.54
4418,2023-01-19,Paris-05,Monitor,2,256.13
4419,2023-04-20,NYC-02,Phone,7,905.23
4420,2023-05-04,London-01,Monitor,4,273.15
4421,2023-07-14,London-01,Phone,4,747.36
4422,2023-10-18,Berlin-03,Keyboard,9,104.12
4423,2023-08-06,Berlin-03,Monitor,3,342.98
4424,2023-02-04,UNKNOWN,TV,9,1401.91
4425,2023-01-30,NYC-02,TV,1,1541.83
4426,2023-08-25,London-01,Keyboard,3,85.23
4427,2023-01-08,London-01,Phone,8,759.52
4428,2023-05-11,NYC-02,Laptop,7,1326.03
4429,2023-11-25,London-01,Cables,7,13.16
4430,2023-10-28,Paris-05,Phone,6,831.69
4431,2023-12-14,Paris-05,Cables,2,15.51
4432,2023-09-25,London-01,Cables,4,16.77
4433,2023-09-11,Tokyo-04,Mouse,6,23.85
4434,2023-07-27,Paris-05,Phone,5,759.14
4435,2023-07-25,Tokyo-04,Monitor,1,291.8
4436,2023-07-29,Berlin-03,Mouse,1,24.4
4437,2023-06-16,Paris-05,Phone,2,818.43
4438,2023-08-15,Paris-05,Keyboard,4,93.89
4439,2023-02-16,London-01,Monitor,4,265.23
4440,2023-08-02,London-01,Keyboard,6,92.52
4441,2023-07-21,Tokyo-04,Laptop,2,1221.15
4442,2023-11-12,Berlin-03,Monitor,8,334.61
4443,2023-07-22,London-01,Laptop,9,1359.25
4444,2023-10-05,London-01,Cables,9,16.97
4445,2023-06-22,London-01,Cables,7,15.7
4446,2023-03-15,London-01,Phone,7,716.0
4447,2023-11-01,Berlin-03,Mouse,4,22.88
4448,2023-04-17,NYC-02,Phone,5,900.49
4449,2023-07-09,Tokyo-04,Cables,9,13.6
4450,2023-06-23,Tokyo-04,Phone,4,897.73
4451,2023-10-19,Paris-05,Mouse,8,25.32
4452,2023-05-02,Berlin-03,TV,1,1426.79
4453,2023-03-02,London-01,Mouse,4,25.47
4454,2023-09-11,Berlin-03,Mouse,1,24.38
4455,2023-01-23,London-01,Monitor,9,332.44
4456,2023-06-13,Paris-05,Laptop,7,1066.05
4457,2023-11-05,Paris-05,Laptop,4,1091.46
4458,2023-06-09,Paris-05,Mouse,1,23.85
4459,2023-12-18,Berlin-03,Monitor,1,309.19
4460,2023-06-16,Paris-05,Phone,2,892.64
4461,2023-06-03,NYC-02,Mouse,8,23.36
4462,2023-02-16,Berlin-03,Laptop,5,1261.51
4463,2023-07-09,Paris-05,Phone,1,897.43
4464,2023-02-20,NYC-02,Mouse,6,23.92
4465,2023-05-04,Paris-05,Cables,9,0.0
4466,2023-06-18,NYC-02,Laptop,3,1131.36
4467,2023-06-07,NYC-02,Mouse,7,0.0
4468,2023-10-03,Berlin-03,Monitor,8,340.33
4469,2023-05-08,Paris-05,Laptop,3,1269.55
4470,2023-05-08,Tokyo-04,Keyboard,8,85.9
4471,2023-05-30,London-01,Mouse,1,27.68
4472,2023-03-30,London-01,Mouse,8,24.32
4473,2023-08-05,NYC-02,Mouse,3,26.1
4474,2023-04-15,London-01,Laptop,3,1244.21
4475,2023-08-07,Tokyo-04,Monitor,7,329.64
4476,2023-05-26,Paris-05,Keyboard,1,106.01
4477,2023-09-16,Paris-05,Cables,8,14.77
4478,2023-11-23,Paris-05,Laptop,5,1348.61
4479,2023-04-07,London-01,Laptop,9,1222.82
4480,2023-11-21,Paris-05,Phone,6,900.42
4481,2023-11-05,Berlin-03,Mouse,8,27.42
4482,2023-08-15,Tokyo-04,Cables,1,14.69
4483,2023-10-03,Paris-05,Monitor,7,281.89
4484,2023-12-18,Berlin-03,Keyboard,8,85.16
4485,2023-06-30,Berlin-03,Monitor,8,292.52
4486,2023-03-12,Paris-05,Laptop,1,1229.6
4487,2023-09-12,Berlin-03,Laptop,7,1163.93
4488,2023-07-23,London-01,TV,6,1573.75
4489,2023-08-24,Berlin-03,Mouse,2,21.9
4490,2023-06-12,Tokyo-04,Monitor,5,323.92
4491,2023-12-06,London-01,Mouse,3,28.38
4492,2023-03-28,Tokyo-04,TV,9,1580.53
4493,2023-03-16,Berlin-03,Phone,2,762.78
4494,2023-06-11,Tokyo-04,Phone,1,736.02
4495,2023-11-11,Tokyo-04,Phone,7,773.45
4496,2023-12-14,London-01,Mouse,9,23.83
4497,2023-12-06,NYC-02,Monitor,8,292.36
4498,2023-02-20,Paris-05,Monitor,4,293.26
4499,2023-11-23,London-01,TV,6,1453.11
4500,2023-05-31,Tokyo-04,Keyboard,8,100.71
4501,2023-07-24,London-01,Laptop,2,1328.03
4502,2023-07-09,Tokyo-04,Mouse,9,22.13
4503,2023-11-27,London-01,TV,8,1363.28
4504,2023-02-23,Berlin-03,Cables,9,13.92
4505,2023-06-06,Berlin-03,Laptop,7,1240.96
4506,2023-06-30,Paris-05,TV,9,1632.25
4507,2023-12-25,Berlin-03,Monitor,3,314.64
4508,2023-04-07,London-01,Monitor,8,336.92
4509,2023-07-25,Berlin-03,TV,1,1423.92
4510,2023-08-21,Paris-05,Mouse,8,25.9
4511,2023-11-28,London-01,Laptop,7,0.0
4512,2023-11-25,London-01,Laptop,4,1254.95
4513,2023-09-15,Paris-05,Laptop,7,1313.33
4514,2023-02-05,NYC-02,TV,2,1494.84
4515,2023-09-29,London-01,Cables,5,13.77
4516,2023-04-06,London-01,Monitor,8,330.96
4517,2023-04-23,NYC-02,Monitor,8,288.09
4518,2023-02-02,London-01,Mouse,3,26.07
4519,2023-11-22,London-01,Monitor,7,293.85
4520,2023-05-04,Berlin-03,Phone,4,884.62
4521,2023-03-08,Paris-05,TV,9,1506.56
4522,2023-04-27,Berlin-03,Mouse,2,26.82
4523,2023-04-28,Tokyo-04,Mouse,5,26.36
4524,2023-03-01,London-01,Laptop,9,1117.62
4525,2023-08-17,Tokyo-04,Cables,5,15.56
4526,2023-06-28,Paris-05,Keyboard,7,94.54
4527,2023-02-17,Paris-05,TV,9,1356.2
4528,2023-10-28,London-01,Phone,9,900.33
4529,2023-11-16,Paris-05,Monitor,7,313.98
4530,2023-06-21,Tokyo-04,Cables,4,15.78
4531,2023-01-05,Paris-05,Mouse,5,22.33
4532,2023-05-26,London-01,TV,9,1513.77
4533,2023-08-08,NYC-02,Phone,3,704.43
4534,2023-07-02,Tokyo-04,Keyboard,3,102.87
4535,2023-09-29,London-01,TV,3,1504.1
4536,2023-09-29,London-01,Laptop,2,1200.42
4537,2023-02-24,NYC-02,Monitor,5,344.0
4538,2023-12-22,Berlin-03,Mouse,8,27.31
4539,2023-11-03,Berlin-03,Keyboard,9,90.92
4540,2023-06-16,Berlin-03,Laptop,8,1350.95
4541,2023-02-20,Tokyo-04,TV,8,1538.74
4542,2023-05-12,London-01,Monitor,9,342.09
4543,2023-11-01,London-01,Keyboard,2,103.88
4544,2023-03-28,Berlin-03,Keyboard,9,91.13
4545,2023-03-21,NYC-02,Monitor,9,284.19
4546,2023-11-25,Paris-05,Phone,1,710.59
4547,2023-04-15,NYC-02,Keyboard,9,102.62
4548,2023-12-02,Tokyo-04,Phone,1,814.44
4549,2023-08-01,NYC-02,Cables,1,14.35
4550,2023-03-16,London-01,TV,8,1488.28
4551,2023-09-23,Paris-05,Keyboard,9,87.21
4552,2023-09-01,NYC-02,Monitor,5,336.58
4553,2023-09-22,Berlin-03,Keyboard,7,86.97
4554,2023-10-19,Paris-05,Cables,1,15.96
4555,2023-09-26,Berlin-03,Phone,2,718.07
4556,2023-04-07,NYC-02,Cables,4,16.44
4557,2023-06-23,London-01,Monitor,5,313.99
4558,2023-10-30,NYC-02,TV,4,1353.5
4559,2023-02-02,London-01,Laptop,7,1199.49
4560,2023-09-23,NYC-02,Phone,4,812.39
4561,2023-03-30,London-01,Phone,3,726.31
4562,2023-06-13,Paris-05,Cables,3,15.59
4563,2023-03-24,Tokyo-04,Phone,5,895.27
4564,2023-03-31,London-01,Laptop,8,1112.76
4565,2023-04-25,London-01,Monitor,8,336.29
4566,2023-10-08,Tokyo-04,Monitor,3,340.76
4567,2023-05-07,Paris-05,Mouse,2,25.51
4568,2023-10-16,Tokyo-04,Cables,4,16.96
4569,2023-06-21,Tokyo-04,Mouse,8,21.61
4570,2023-11-23,NYC-02,Laptop,4,1307.67
4571,2023-11-23,NYC-02,Mouse,8,27.48
4572,2023-03-01,Paris-05,Phone,5,795.39
4573,2023-02-17,NYC-02,TV,6,1661.0
4574,2023-01-11,NYC-02,Cables,8,15.76
4575,2023-01-16,Tokyo-04,Keyboard,3,92.74
4576,2023-10-02,Paris-05,Keyboard,7,0.0
4577,2023-12-01,NYC-02,Cables,7,15.78
4578,2023-05-10,Berlin-03,Phone,7,802.61
4579,2023-12-20,NYC-02,Mouse,8,26.26
4580,2023-12-26,Paris-05,Monitor,1,274.45
4581,2023-10-20,London-01,Monitor,8,329.18
4582,2023-05-30,Berlin-03,TV,9,1645.13
4583,2023-10-06,Paris-05,Cables,3,16.66
4584,2023-01-19,Paris-05,Keyboard,7,88.41
4585,2023-07-31,London-01,Laptop,2,1022.35
4586,2023-12-09,Tokyo-04,Phone,1,885.7
4587,2023-02-24,Tokyo-04,Keyboard,3,106.02
4588,2023-04-27,London-01,Monitor,1,327.33
4589,2023-10-26,Paris-05,Laptop,8,1194.15
4590,2023-03-28,Paris-05,Phone,6,742.14
4591,2023-08-22,Berlin-03,Mouse,7,26.97
4592,2023-09-05,Paris-05,Laptop,3,1319.15
4593,2023-09-03,Paris-05,Laptop,7,1240.17
4594,2023-11-19,London-01,Phone,4,712.79
4595,2023-09-13,NYC-02,Phone,6,867.41
4596,2023-09-19,Tokyo-04,Phone,6,794.74
4597,2023-06-26,Berlin-03,Phone,3,790.31
4598,2023-03-26,Tokyo-04,Keyboard,7,97.84
4599,2023-12-14,Paris-05,Mouse,5,28.33
4600,2023-08-01,Berlin-03,Phone,3,710.01
4601,2023-07-15,London-01,Laptop,1,1037.36
4602,2023-10-08,Paris-05,Phone,4,831.2
4603,2023-06-06,NYC-02,TV,5,1362.77
4604,2023-05-12,London-01,Keyboard,1,109.3
4605,2023-04-30,Tokyo-04,Laptop,7,1232.84
4606,2023-01-02,Berlin-03,Laptop,9,1091.9
4607,2023-03-24,Berlin-03,Mouse,4,21.99
4608,2023-08-30,Tokyo-04,Mouse,9,26.59
4609,2023-12-18,London-01,Keyboard,9,103.19
4610,2023-09-26,NYC-02,Monitor,3,279.05
4611,2023-02-03,NYC-02,Mouse,3,22.07
4612,2023-03-14,NYC-02,Laptop,4,1057.61
4613,2023-08-10,Tokyo-04,Mouse,9,27.99
4614,2023-04-21,NYC-02,Laptop,2,1241.83
4615,2023-12-18,Tokyo-04,Laptop,5,1093.11
4616,2023-07-22,Berlin-03,Phone,7,821.0
4617,2023-03-03,Paris-05,TV,9,1302.82
4618,2023-05-10,Berlin-03,TV,3,1436.77
4619,2023-01-01,Tokyo-04,TV,3,1376.61
4620,2023-08-06,NYC-02,Keyboard,4,103.11
4621,2023-05-14,Tokyo-04,TV,3,1701.54
4622,2023-03-08,Berlin-03,Mouse,4,24.92
4623,2023-04-27,Tokyo-04,Cables,4,15.26
4624,2023-06-20,Berlin-03,Mouse,5,26.29
4625,2023-02-19,Paris-05,Monitor,3,285.13
4626,2023-02-16,Tokyo-04,Monitor,2,268.06
4627,2023-05-21,Tokyo-04,Keyboard,7,111.91
4628,2023-04-19,London-01,Mouse,1,22.11
4629,2023-03-16,Tokyo-04,Keyboard,6,95.68
4630,2023-05-17,NYC-02,Monitor,2,302.79
4631,2023-10-31,London-01,Cables,5,13.59
4632,2023-04-29,Berlin-03,Cables,5,13.89
4633,2023-06-10,Tokyo-04,Keyboard,6,106.12
4634,2023-10-08,Berlin-03,TV,8,1579.18
4635,2023-03-09,UNKNOWN,Mouse,4,28.51
4636,2023-06-22,Paris-05,Monitor,1,326.28
